sampling_year,deployment_id,sampling_platform,station_name,deployment_datetime_start,deployment_datetime_end,gear,tow_type,cast_number,bottom_depth,latitude,longitude,deployment_comments,net_mesh_size,net_mouth_aperture,max_sample_depth,min_sample_depth,depth_calc_net_filtered_vol,flowmeter_calc_vol,NET_COMMENTS,number_of_nets,sample_nets,sample_id,net_sampling_ids,subsampling_quantity,subsampling_unit,sample_comments,analysis_id,analysis_type,analysis_contract,analysis_datetime,analysis_protocol_id,analysis_comments
2023,2108,CCGS Amundsen,Sentinel,2023-07-18 22:26:12,2023-07-18 22:55:45,Hydrobios,V-Tow,1,528,56.2824,-59.7538,,200,0.5,430,340,45,46,,1,2,38850,7047,1,ratio of original catch,NA,1168,zooplankton taxonomic analysis,DFO-D. Côté,2024-05-16 08:59:19,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2108,CCGS Amundsen,Sentinel,2023-07-18 22:26:12,2023-07-18 22:55:45,Hydrobios,V-Tow,1,528,56.2824,-59.7538,,200,0.5,340,250,45,47,,1,3,38851,7048,1,ratio of original catch,NA,1169,zooplankton taxonomic analysis,DFO-D. Côté,2024-05-17 09:22:28,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2108,CCGS Amundsen,Sentinel,2023-07-18 22:26:12,2023-07-18 22:55:45,Hydrobios,V-Tow,1,528,56.2824,-59.7538,,200,0.5,250,150,50,56,,1,4,38852,7049,1,ratio of original catch,NA,1170,zooplankton taxonomic analysis,DFO-D. Côté,2024-05-17 13:17:18,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2108,CCGS Amundsen,Sentinel,2023-07-18 22:26:12,2023-07-18 22:55:45,Hydrobios,V-Tow,1,528,56.2824,-59.7538,,200,0.5,150,100,25,29,,1,5,38853,7050,1,ratio of original catch,NA,1171,zooplankton taxonomic analysis,DFO-D. Côté,2024-05-20 11:02:41,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on boRd. 100% for analysis.
2023,2108,CCGS Amundsen,Sentinel,2023-07-18 22:26:12,2023-07-18 22:55:45,Hydrobios,V-Tow,1,528,56.2824,-59.7538,,200,0.5,100,60,20,23,,1,6,38854,7051,1,ratio of original catch,NA,1172,zooplankton taxonomic analysis,DFO-D. Côté,2024-05-20 14:39:08,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2108,CCGS Amundsen,Sentinel,2023-07-18 22:26:12,2023-07-18 22:55:45,Hydrobios,V-Tow,1,528,56.2824,-59.7538,,200,0.5,60,40,10,11,,1,7,38855,7052,1,ratio of original catch,NA,1173,zooplankton taxonomic analysis,DFO-D. Côté,2024-05-21 11:12:50,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Thi net's sample has not been splitted on board. 100% for analysis.
2023,2108,CCGS Amundsen,Sentinel,2023-07-18 22:26:12,2023-07-18 22:55:45,Hydrobios,V-Tow,1,528,56.2824,-59.7538,,200,0.5,40,20,10,11,,1,8,38856,7053,1,ratio of original catch,NA,1113,zooplankton taxonomic analysis,DFO-D. Côté,2024-05-15 09:57:46,"std taxo analysis protocol - 2 fractions: large(>1mm), small",
2023,2108,CCGS Amundsen,Sentinel,2023-07-18 22:26:12,2023-07-18 22:55:45,Hydrobios,V-Tow,1,528,56.2824,-59.7538,,200,0.5,20,2,9,9,,1,9,38857,7054,1,ratio of original catch,NA,1107,zooplankton taxonomic analysis,DFO-D. Côté,2024-05-06 10:13:08,"std taxo analysis protocol - 2 fractions: large(>1mm), small",
2023,2109,CCGS Amundsen,Sentinel,2023-07-19 01:28:20,2023-07-19 01:43:14,2x1m2,O-Tow,1,526,56.2892,-59.746,,50,0.0079,137,100,NA,NA,,1,50,38882,7055,1,ratio of original catch,NA,NA,NA,NA,NA,NA,NA
2023,2109,CCGS Amundsen,Sentinel,2023-07-19 01:28:20,2023-07-19 01:43:14,2x1m2,O-Tow,1,526,56.2892,-59.746,,500,1,137,100,NA,623.1,,1,500-YELLOW,38883,7057,0.25,ratio of original catch,NA,NA,NA,NA,NA,NA,NA
2023,2112,CCGS Amundsen,ISECOLD-1-200,2023-07-20 18:18:33,2023-07-20 18:35:04,Hydrobios,V-Tow,1,218,57.7134,-60.2034,,200,0.5,175,150,12.5,0,,1,1,38710,7060,1,ratio of original catch,NA,1134,zooplankton taxonomic analysis,DFO-D. Côté,2024-03-27 09:06:46,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2112,CCGS Amundsen,ISECOLD-1-200,2023-07-20 18:18:33,2023-07-20 18:35:04,Hydrobios,V-Tow,1,218,57.7134,-60.2034,,200,0.5,150,100,25,0,,1,2,38711,7061,1,ratio of original catch,NA,1135,zooplankton taxonomic analysis,DFO-D. Côté,2024-03-27 12:18:29,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2112,CCGS Amundsen,ISECOLD-1-200,2023-07-20 18:18:33,2023-07-20 18:35:04,Hydrobios,V-Tow,1,218,57.7134,-60.2034,,200,0.5,100,60,20,0,,1,3,38712,7062,1,ratio of original catch,NA,1136,zooplankton taxonomic analysis,DFO-D. Côté,2024-03-28 16:51:23,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2112,CCGS Amundsen,ISECOLD-1-200,2023-07-20 18:18:33,2023-07-20 18:35:04,Hydrobios,V-Tow,1,218,57.7134,-60.2034,,200,0.5,60,40,10,0,,1,4,38713,7063,1,ratio of original catch,NA,1137,zooplankton taxonomic analysis,DFO-D. Côté,2024-03-29 15:45:47,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2112,CCGS Amundsen,ISECOLD-1-200,2023-07-20 18:18:33,2023-07-20 18:35:04,Hydrobios,V-Tow,1,218,57.7134,-60.2034,,200,0.5,40,20,10,0,,1,5,38714,7064,1,ratio of original catch,NA,1138,zooplankton taxonomic analysis,DFO-D. Côté,2024-04-01 11:27:31,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample hass not been splitted on board. 100% for analysis.
2023,2112,CCGS Amundsen,ISECOLD-1-200,2023-07-20 18:18:33,2023-07-20 18:35:04,Hydrobios,V-Tow,1,218,57.7134,-60.2034,,200,0.5,20,2,9,0,,4,6+7+8+9,38715,"7065, 7066, 7067, 7068",1,ratio of original catch,NA,1139,zooplankton taxonomic analysis,DFO-D. Côté,2024-04-02 11:31:54,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2113,CCGS Amundsen,ISECOLD-1-200,2023-07-20 19:07:41,2023-07-20 19:26:49,2x1m2,O-Tow,1,219,57.7179,-60.2026,,50,0.0079,102,100,NA,NA,,1,50,38884,7069,1,ratio of original catch,NA,NA,NA,NA,NA,NA,NA
2023,2113,CCGS Amundsen,ISECOLD-1-200,2023-07-20 19:07:41,2023-07-20 19:26:49,2x1m2,O-Tow,1,219,57.7179,-60.2026,,500,1,102,100,NA,707.7,,1,500-YELLOW,38885,7071,0.25,ratio of original catch,NA,NA,NA,NA,NA,NA,NA
2023,2114,CCGS Amundsen,Okak Bay,2023-07-21 06:48:49,2023-07-21 06:52:17,2x1m2,V-Tow,1,40,57.5292,-62.0773,,200,1,30,0,30,29.7,,1,200-RED,38801,7072,1,ratio of original catch,NA,NA,NA,NA,NA,NA,NA
2023,2114,CCGS Amundsen,Okak Bay,2023-07-21 06:48:49,2023-07-21 06:52:17,2x1m2,V-Tow,1,40,57.5292,-62.0773,,200,1,30,0,30,25.5,,1,200-YELLOW,38802,7073,1,ratio of original catch,NA,NA,NA,NA,NA,NA,NA
2023,2114,CCGS Amundsen,Okak Bay,2023-07-21 06:48:49,2023-07-21 06:52:17,2x1m2,V-Tow,1,40,57.5292,-62.0773,,50,0.0079,30,0,0.237,NA,,1,50,38803,7074,1,ratio of original catch,NA,NA,NA,NA,NA,NA,NA
2023,2116,CCGS Amundsen,Okak Bay,2023-07-21 08:14:45,2023-07-21 08:31:23,2x1m2,O-Tow,1,40,57.5416,-62.0711,,50,0.0079,40,0,NA,NA,,1,50,38886,7076,1,ratio of original catch,NA,NA,NA,NA,NA,NA,NA
2023,2116,CCGS Amundsen,Okak Bay,2023-07-21 08:14:45,2023-07-21 08:31:23,2x1m2,O-Tow,1,40,57.5416,-62.0711,,500,1,40,0,NA,891.9,,1,500-YELLOW,38887,7078,0.25,ratio of original catch,NA,NA,NA,NA,NA,NA,NA
2023,2117,CCGS Amundsen,Saglek Fjord,2023-07-22 02:34:13,2023-07-22 02:43:08,Hydrobios,V-Tow,1,138,58.4998,-62.6884,,200,0.5,100,80,10,0,,1,1,38832,7079,1,ratio of original catch,NA,1174,zooplankton taxonomic analysis,DFO-D. Côté,2024-05-22 07:53:29,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2117,CCGS Amundsen,Saglek Fjord,2023-07-22 02:34:13,2023-07-22 02:43:08,Hydrobios,V-Tow,1,138,58.4998,-62.6884,,200,0.5,80,60,10,0,,1,2,38833,7080,1,ratio of original catch,NA,1175,zooplankton taxonomic analysis,DFO-D. Côté,2024-05-23 15:02:02,"std taxo analysis protocol - 2 fractions: large(>1mm), small",
2023,2117,CCGS Amundsen,Saglek Fjord,2023-07-22 02:34:13,2023-07-22 02:43:08,Hydrobios,V-Tow,1,138,58.4998,-62.6884,,200,0.5,60,40,10,0,,1,3,38834,7081,1,ratio of original catch,NA,1176,zooplankton taxonomic analysis,DFO-D. Côté,2024-05-25 12:39:24,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2117,CCGS Amundsen,Saglek Fjord,2023-07-22 02:34:13,2023-07-22 02:43:08,Hydrobios,V-Tow,1,138,58.4998,-62.6884,,200,0.5,40,20,10,0,,2,4+5,38835,"7082, 7083",1,ratio of original catch,NA,1115,zooplankton taxonomic analysis,DFO-D. Côté,2024-05-24 10:16:24,"std taxo analysis protocol - 2 fractions: large(>1mm), small",
2023,2117,CCGS Amundsen,Saglek Fjord,2023-07-22 02:34:13,2023-07-22 02:43:08,Hydrobios,V-Tow,1,138,58.4998,-62.6884,,200,0.5,20,2,9,0,,4,6+7+8+9,38837,"7084, 7085, 7086, 7087",1,ratio of original catch,NA,1114,zooplankton taxonomic analysis,DFO-D. Côté,2024-05-22 09:51:36,"std taxo analysis protocol - 2 fractions: large(>1mm), small",
2023,2119,CCGS Amundsen,ISECOLD-2-200,2023-07-23 04:25:19,2023-07-23 04:37:55,Hydrobios,V-Tow,1,203,58.715,-61.1872,,200,0.5,170,150,10,0,,1,1,38719,7089,1,ratio of original catch,NA,764,zooplankton taxonomic analysis,DFO-D. Côté,2023-12-19 15:06:42,"std taxo analysis protocol - 2 fractions: large(>1mm), small",NA
2023,2119,CCGS Amundsen,ISECOLD-2-200,2023-07-23 04:25:19,2023-07-23 04:37:55,Hydrobios,V-Tow,1,203,58.715,-61.1872,,200,0.5,150,100,25,0,,1,2,38720,7090,1,ratio of original catch,NA,763,zooplankton taxonomic analysis,DFO-D. Côté,2023-12-19 11:50:59,"std taxo analysis protocol - 2 fractions: large(>1mm), small",NA
2023,2119,CCGS Amundsen,ISECOLD-2-200,2023-07-23 04:25:19,2023-07-23 04:37:55,Hydrobios,V-Tow,1,203,58.715,-61.1872,,200,0.5,100,60,20,0,Nets pooled on board 3+4.,2,3+4,38721,"7091, 7874",1,ratio of original catch,NA,761,zooplankton taxonomic analysis,DFO-D. Côté,2023-12-18 16:06:30,"std taxo analysis protocol - 2 fractions: large(>1mm), small",NA
2023,2119,CCGS Amundsen,ISECOLD-2-200,2023-07-23 04:25:19,2023-07-23 04:37:55,Hydrobios,V-Tow,1,203,58.715,-61.1872,,200,0.5,60,40,10,0,,1,5,38722,7092,1,ratio of original catch,NA,760,zooplankton taxonomic analysis,DFO-D. Côté,2023-12-18 11:48:34,"std taxo analysis protocol - 2 fractions: large(>1mm), small",NA
2023,2119,CCGS Amundsen,ISECOLD-2-200,2023-07-23 04:25:19,2023-07-23 04:37:55,Hydrobios,V-Tow,1,203,58.715,-61.1872,,200,0.5,40,20,10,0,Nets pooled on board 6+7.,2,6+7,38723,"7093, 7875",1,ratio of original catch,NA,759,zooplankton taxonomic analysis,DFO-D. Côté,2023-12-15 18:30:30,"std taxo analysis protocol - 2 fractions: large(>1mm), small",NA
2023,2119,CCGS Amundsen,ISECOLD-2-200,2023-07-23 04:25:19,2023-07-23 04:37:55,Hydrobios,V-Tow,1,203,58.715,-61.1872,,200,0.5,20,2,9,0,Nets pooled on board 8+9.,2,8+9,38724,"7094, 7876",1,ratio of original catch,NA,762,zooplankton taxonomic analysis,DFO-D. Côté,2023-12-18 18:04:56,"std taxo analysis protocol - 2 fractions: large(>1mm), small",NA
2023,2120,CCGS Amundsen,ISECOLD-2-200,2023-07-23 05:09:59,2023-07-23 05:24:19,2x1m2,O-Tow,1,203,58.7182,-61.1986,,50,0.0079,100,0,NA,NA,,1,50,38888,7095,1,ratio of original catch,NA,NA,NA,NA,NA,NA,NA
2023,2120,CCGS Amundsen,ISECOLD-2-200,2023-07-23 05:09:59,2023-07-23 05:24:19,2x1m2,O-Tow,1,203,58.7182,-61.1986,,500,1,100,0,NA,469.5,,1,500-YELLOW,38889,7097,0.5,ratio of original catch,NA,NA,NA,NA,NA,NA,NA
2023,2122,CCGS Amundsen,SagBank,2023-07-23 20:26:00,2023-07-23 20:49:54,Hydrobios,V-Tow,1,420,59.3804,-60.3238,,200,0.5,380,350,15,0,,1,1,38814,7099,1,ratio of original catch,NA,1140,zooplankton taxonomic analysis,DFO-D. Côté,2024-04-03 11:42:03,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2122,CCGS Amundsen,SagBank,2023-07-23 20:26:00,2023-07-23 20:49:54,Hydrobios,V-Tow,1,420,59.3804,-60.3238,,200,0.5,350,300,25,0,,1,2,38815,7100,1,ratio of original catch,NA,1141,zooplankton taxonomic analysis,DFO-D. Côté,2024-04-04 15:37:51,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2122,CCGS Amundsen,SagBank,2023-07-23 20:26:00,2023-07-23 20:49:54,Hydrobios,V-Tow,1,420,59.3804,-60.3238,,200,0.5,300,250,25,0,,1,3,38816,7101,1,ratio of original catch,NA,1142,zooplankton taxonomic analysis,DFO-D. Côté,2024-04-05 11:47:49,"std taxo analysis protocol - 2 fractions: large(>1mm), small",
2023,2122,CCGS Amundsen,SagBank,2023-07-23 20:26:00,2023-07-23 20:49:54,Hydrobios,V-Tow,1,420,59.3804,-60.3238,,200,0.5,250,150,50,0,,1,4,38817,7102,1,ratio of original catch,NA,1143,zooplankton taxonomic analysis,DFO-D. Côté,2024-04-09 13:17:58,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2122,CCGS Amundsen,SagBank,2023-07-23 20:26:00,2023-07-23 20:49:54,Hydrobios,V-Tow,1,420,59.3804,-60.3238,,200,0.5,150,100,25,0,,1,5,38818,7103,1,ratio of original catch,NA,1144,zooplankton taxonomic analysis,DFO-D. Côté,2024-04-10 10:02:33,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2122,CCGS Amundsen,SagBank,2023-07-23 20:26:00,2023-07-23 20:49:54,Hydrobios,V-Tow,1,420,59.3804,-60.3238,,200,0.5,100,60,20,0,,1,6,38819,7104,1,ratio of original catch,NA,1145,zooplankton taxonomic analysis,DFO-D. Côté,2024-04-11 13:08:42,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2122,CCGS Amundsen,SagBank,2023-07-23 20:26:00,2023-07-23 20:49:54,Hydrobios,V-Tow,1,420,59.3804,-60.3238,,200,0.5,60,40,10,0,,1,7,38820,7105,1,ratio of original catch,NA,1146,zooplankton taxonomic analysis,DFO-D. Côté,2024-04-11 16:15:22,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2122,CCGS Amundsen,SagBank,2023-07-23 20:26:00,2023-07-23 20:49:54,Hydrobios,V-Tow,1,420,59.3804,-60.3238,,200,0.5,40,20,10,0,,1,8,38821,7106,1,ratio of original catch,NA,1147,zooplankton taxonomic analysis,DFO-D. Côté,2024-04-15 11:43:38,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2122,CCGS Amundsen,SagBank,2023-07-23 20:26:00,2023-07-23 20:49:54,Hydrobios,V-Tow,1,420,59.3804,-60.3238,,200,0.5,20,2,9,0,,1,9,38822,7107,1,ratio of original catch,NA,1148,zooplankton taxonomic analysis,DFO-D. Côté,2024-04-16 10:41:58,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2123,CCGS Amundsen,SagBank,2023-07-23 21:28:50,2023-07-23 21:48:47,2x1m2,O-Tow,1,419,59.3785,-60.3406,,50,0.0079,100,0,NA,NA,,1,50,38890,7108,1,ratio of original catch,NA,NA,NA,NA,NA,NA,NA
2023,2123,CCGS Amundsen,SagBank,2023-07-23 21:28:50,2023-07-23 21:48:47,2x1m2,O-Tow,1,419,59.3785,-60.3406,,500,1,100,0,NA,844.5,,1,500-YELLOW,38891,7110,0.25,ratio of original catch,NA,NA,NA,NA,NA,NA,NA
2023,2125,CCGS Amundsen,Hatton Basin,2023-07-25 02:52:25,2023-07-24 03:31:48,Hydrobios,V-Tow,1,788,60.4965,-61.2407,,200,0.5,620,550,35,36,,1,1,38617,7112,1,ratio of original catch,NA,1177,zooplankton taxonomic analysis,DFO-D. Côté,2024-05-27 11:05:15,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2125,CCGS Amundsen,Hatton Basin,2023-07-25 02:52:25,2023-07-24 03:31:48,Hydrobios,V-Tow,1,788,60.4965,-61.2407,,200,0.5,550,450,50,54,,1,2,38618,7113,1,ratio of original catch,NA,1178,zooplankton taxonomic analysis,DFO-D. Côté,2024-05-28 10:37:19,"std taxo analysis protocol - 2 fractions: large(>1mm), small",
2023,2125,CCGS Amundsen,Hatton Basin,2023-07-25 02:52:25,2023-07-24 03:31:48,Hydrobios,V-Tow,1,788,60.4965,-61.2407,,200,0.5,450,250,100,111,,1,3,38619,7114,1,ratio of original catch,NA,1179,zooplankton taxonomic analysis,DFO-D. Côté,2024-05-29 08:56:08,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2125,CCGS Amundsen,Hatton Basin,2023-07-25 02:52:25,2023-07-24 03:31:48,Hydrobios,V-Tow,1,788,60.4965,-61.2407,,200,0.5,250,150,50,53,,1,4,38620,7115,1,ratio of original catch,NA,1180,zooplankton taxonomic analysis,DFO-D. Côté,2024-05-31 11:47:33,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted in board. 100% for analysis.
2023,2125,CCGS Amundsen,Hatton Basin,2023-07-25 02:52:25,2023-07-24 03:31:48,Hydrobios,V-Tow,1,788,60.4965,-61.2407,,200,0.5,150,100,25,26,,1,5,38621,7116,1,ratio of original catch,NA,1181,zooplankton taxonomic analysis,DFO-D. Côté,2024-05-31 15:10:08,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2125,CCGS Amundsen,Hatton Basin,2023-07-25 02:52:25,2023-07-24 03:31:48,Hydrobios,V-Tow,1,788,60.4965,-61.2407,,200,0.5,100,60,20,22,,1,6,38622,7117,1,ratio of original catch,NA,1183,zooplankton taxonomic analysis,DFO-D. Côté,2024-06-01 10:45:03,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2125,CCGS Amundsen,Hatton Basin,2023-07-25 02:52:25,2023-07-24 03:31:48,Hydrobios,V-Tow,1,788,60.4965,-61.2407,,200,0.5,60,40,10,12,,1,7,38623,7118,1,ratio of original catch,NA,1184,zooplankton taxonomic analysis,DFO-D. Côté,2024-06-04 08:50:59,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2125,CCGS Amundsen,Hatton Basin,2023-07-25 02:52:25,2023-07-24 03:31:48,Hydrobios,V-Tow,1,788,60.4965,-61.2407,,200,0.5,40,20,10,11,,1,8,38624,7119,1,ratio of original catch,NA,1117,zooplankton taxonomic analysis,DFO-D. Côté,2024-05-30 09:33:54,"std taxo analysis protocol - 2 fractions: large(>1mm), small",
2023,2125,CCGS Amundsen,Hatton Basin,2023-07-25 02:52:25,2023-07-24 03:31:48,Hydrobios,V-Tow,1,788,60.4965,-61.2407,,200,0.5,20,2,9,10,,1,9,38625,7120,1,ratio of original catch,NA,1116,zooplankton taxonomic analysis,DFO-D. Côté,2024-05-29 10:12:14,"std taxo analysis protocol - 2 fractions: large(>1mm), small",
2023,2126,CCGS Amundsen,Hatton Basin,2023-07-25 04:06:48,2023-07-24 04:23:17,2x1m2,O-Tow,1,785,60.4966,-61.2375,,50,0.0079,100,0,NA,NA,,1,50,38892,7121,1,ratio of original catch,NA,NA,NA,NA,NA,NA,NA
2023,2126,CCGS Amundsen,Hatton Basin,2023-07-25 04:06:48,2023-07-24 04:23:17,2x1m2,O-Tow,1,785,60.4966,-61.2375,,500,1,100,0,NA,736.5,,1,500-YELLOW,38893,7123,0.25,ratio of original catch,NA,NA,NA,NA,NA,NA,NA
2023,2128,CCGS Amundsen,ISECOLD-3-200,2023-07-26 04:17:00,2023-07-26 04:37:38,Hydrobios,V-Tow,1,340,60.4446,-62.5827,,200,0.5,310,280,15,17,,1,1,38725,7125,1,ratio of original catch,NA,1192,zooplankton taxonomic analysis,DFO-D. Côté,2024-06-14 14:31:35,"std taxo analysis protocol - 2 fractions: large(>1mm), small","This net's sample has not been splitted on board. 100% for analysis.
Tomopteris septentrionalis a commencé à être compté à partir de cet échantillon. Auparavant inclus dans les Polychaeta."
2023,2128,CCGS Amundsen,ISECOLD-3-200,2023-07-26 04:17:00,2023-07-26 04:37:38,Hydrobios,V-Tow,1,340,60.4446,-62.5827,,200,0.5,280,250,15,19,,1,2,38726,7126,1,ratio of original catch,NA,1191,zooplankton taxonomic analysis,DFO-D. Côté,2024-06-13 10:02:13,"std taxo analysis protocol - 2 fractions: large(>1mm), small",
2023,2128,CCGS Amundsen,ISECOLD-3-200,2023-07-26 04:17:00,2023-07-26 04:37:38,Hydrobios,V-Tow,1,340,60.4446,-62.5827,,200,0.5,250,150,50,50,,1,3,38727,7127,1,ratio of original catch,NA,1190,zooplankton taxonomic analysis,DFO-D. Côté,2024-06-12 11:47:45,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2128,CCGS Amundsen,ISECOLD-3-200,2023-07-26 04:17:00,2023-07-26 04:37:38,Hydrobios,V-Tow,1,340,60.4446,-62.5827,,200,0.5,150,100,25,15,,1,4,38728,7128,1,ratio of original catch,NA,1189,zooplankton taxonomic analysis,DFO-D. Côté,2024-06-12 08:24:35,"std taxo analysis protocol - 2 fractions: large(>1mm), small","This net's sample has not been splitted on board. 100% for analysis.	"
2023,2128,CCGS Amundsen,ISECOLD-3-200,2023-07-26 04:17:00,2023-07-26 04:37:38,Hydrobios,V-Tow,1,340,60.4446,-62.5827,,200,0.5,100,60,20,10,,2,5+6,38729,"7129, 7130",1,ratio of original catch,NA,1188,zooplankton taxonomic analysis,DFO-D. Côté,2024-06-10 11:52:56,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splited on board. 100% for analysis.
2023,2128,CCGS Amundsen,ISECOLD-3-200,2023-07-26 04:17:00,2023-07-26 04:37:38,Hydrobios,V-Tow,1,340,60.4446,-62.5827,,200,0.5,60,40,10,0,,1,7,38731,7131,1,ratio of original catch,NA,1187,zooplankton taxonomic analysis,DFO-D. Côté,2024-06-10 09:03:33,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2128,CCGS Amundsen,ISECOLD-3-200,2023-07-26 04:17:00,2023-07-26 04:37:38,Hydrobios,V-Tow,1,340,60.4446,-62.5827,,200,0.5,40,20,10,1,,1,8,38732,7132,1,ratio of original catch,NA,1186,zooplankton taxonomic analysis,DFO-D. Côté,2024-06-06 09:37:09,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2128,CCGS Amundsen,ISECOLD-3-200,2023-07-26 04:17:00,2023-07-26 04:37:38,Hydrobios,V-Tow,1,340,60.4446,-62.5827,,200,0.5,20,2,9,3,,1,9,38733,7133,1,ratio of original catch,NA,1185,zooplankton taxonomic analysis,DFO-D. Côté,2024-06-05 13:18:33,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2129,CCGS Amundsen,ISECOLD-3-200,2023-07-26 05:05:12,2023-07-26 05:21:30,2x1m2,O-Tow,1,342,60.4451,-62.5945,,50,0.0079,100,0,NA,NA,,1,50,38894,7134,1,ratio of original catch,NA,NA,NA,NA,NA,NA,NA
2023,2129,CCGS Amundsen,ISECOLD-3-200,2023-07-26 05:05:12,2023-07-26 05:21:30,2x1m2,O-Tow,1,342,60.4451,-62.5945,,500,1,100,0,NA,569.7,,1,500-YELLOW,38895,7136,0.25,ratio of original catch,NA,NA,NA,NA,NA,NA,NA
2023,2131,CCGS Amundsen,Killineq,2023-07-27 01:59:15,2023-07-27 02:20:19,Hydrobios,V-Tow,1,330,60.7301,-64.3308,,200,0.5,300,280,10,12,,1,1,38746,7138,1,ratio of original catch,NA,1149,zooplankton taxonomic analysis,DFO-D. Côté,2024-04-17 09:04:39,"std taxo analysis protocol - 2 fractions: large(>1mm), small",
2023,2131,CCGS Amundsen,Killineq,2023-07-27 01:59:15,2023-07-27 02:20:19,Hydrobios,V-Tow,1,330,60.7301,-64.3308,,200,0.5,280,250,15,16,,1,2,38747,7139,1,ratio of original catch,NA,1150,zooplankton taxonomic analysis,DFO-D. Côté,2024-04-18 14:42:58,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2131,CCGS Amundsen,Killineq,2023-07-27 01:59:15,2023-07-27 02:20:19,Hydrobios,V-Tow,1,330,60.7301,-64.3308,,200,0.5,250,150,50,59,,1,3,38748,7140,1,ratio of original catch,NA,1151,zooplankton taxonomic analysis,DFO-D. Côté,2024-04-19 14:52:15,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
2023,2131,CCGS Amundsen,Killineq,2023-07-27 01:59:15,2023-07-27 02:20:19,Hydrobios,V-Tow,1,330,60.7301,-64.3308,,200,0.5,150,100,25,30,,1,4,38749,7141,1,ratio of original catch,NA,1152,zooplankton taxonomic analysis,DFO-D. Côté,2024-04-22 09:05:50,"std taxo analysis protocol - 2 fractions: large(>1mm), small",This net's sample has not been splitted on board. 100% for analysis.
